protein	drug	pvalue	label
RPS11	VX-11e_2096	2.11903217338596e-07	sig
RPS11	Uprosertib_2106	1.92194034221525e-11	sig
RPS11	LJI308_2107	4.34243922264895e-06	sig
RPS11	AZ6102_2109	1.06354222057122e-07	sig
RPS11	GSK591_2110	4.0634908572371e-05	sig
RPS11	VE821_2111	3.57506861533403e-06	sig
RPS11	AZD6482_2169	0.000292273949429616	sig
RPS11	AT13148_2170	4.46418591547199e-06	sig
RPS11	BMS-754807_2171	3.69432775814218e-10	sig
LSM14B	Cytarabine_1006	0.0156858292771415	sig
LSM14B	Navitoclax_1011	0.0135842343321781	sig
LSM14B	SB216763_1025	2.31132476168417e-06	sig
LSM14B	Afatinib_1032	0.038187570503048	sig
LSM14B	Doramapimod_1042	2.77782001463265e-06	sig
LSM14B	Nutlin-3a (-)_1047	0.00362041111132864	sig
LSM14B	Mirin_1048	0.00268397925146139	sig
LSM14B	AZD8055_1059	0.00375633117955227	sig
LSM14B	PD0325901_1060	0.000135992902953703	sig
LSM14B	Crizotinib_1083	0.00819192011163324	sig
LSM14B	Oxaliplatin_1089	0.00323905513959311	sig
LSM14B	Erlotinib_1168	0.000857426828256523	sig
LSM14B	SB505124_1194	6.23639430084824e-07	sig
LSM14B	Daporinad_1248	0.0276188329188158	sig
LSM14B	XAV939_1268	0.0317261190259294	sig
LSM14B	Trametinib_1372	0.000980531583207993	sig
LSM14B	Sapitinib_1549	6.33009729689817e-07	sig
LSM14B	Alpelisib_1560	0.0127329166909778	sig
LSM14B	Taselisib_1561	0.0175130701765934	sig
LSM14B	SCH772984_1564	0.000206045535145568	sig
LSM14B	OSI-027_1594	0.0496220485836603	sig
LSM14B	LGK974_1598	0.00203242507856119	sig
LSM14B	RVX-208_1625	0.0206035524152986	sig
LSM14B	OTX015_1626	0.0266174089803979	sig
LSM14B	Entospletinib_1630	0.00599757843275513	sig
LSM14B	PRT062607_1631	4.46418591547199e-06	sig
LSM14B	AZD5153_1706	0.0479701898832589	sig
LSM14B	Eg5_9814_1712	0.0336062431010638	sig
LSM14B	ERK_2440_1713	0.00961875930614231	sig
LSM14B	ERK_6604_1714	0.00114282024721589	sig
LSM14B	JAK1_8709_1718	0.0368645961271716	sig
LSM14B	TAF1_5496_1732	0.0441934006456002	sig
LSM14B	Selumetinib_1736	7.60551650183195e-06	sig
LSM14B	Ibrutinib_1799	0.0241592327997241	sig
LSM14B	Oxaliplatin_1806	0.0130464633171034	sig
LSM14B	LY2109761_1852	0.0136941087454952	sig
LSM14B	Ulixertinib_1908	0.00745533368189815	sig
LSM14B	Venetoclax_1909	0.00677870745646057	sig
LSM14B	ABT737_1910	0.00255952558842795	sig
LSM14B	AGI-5198_1913	0.0421084806630503	sig
LSM14B	AZD3759_1915	0.00241715740177944	sig
LSM14B	AZD6738_1917	0.0101132791636776	sig
LSM14B	AZD8186_1918	0.000111367647011872	sig
LSM14B	Osimertinib_1919	0.0204462574787353	sig
LSM14B	GDC0810_1925	0.030820373514422	sig
LSM14B	GNE-317_1926	0.0135842343321781	sig
LSM14B	P22077_1933	0.0441934006456002	sig
LSM14B	Savolitinib_1936	0.0108078069265131	sig
LSM14B	WIKI4_1940	0.000429792880325547	sig
LSM14B	Sepantronium bromide_1941	3.38088733324102e-06	sig
LSM14B	VX-11e_2096	0.0006326369833975	sig
LSM14B	AZ6102_2109	0.0448048578139794	sig
LSM14B	AZD6482_2169	0.00365396521140427	sig
LSM14B	JQ1_2172	6.71866067303055e-07	sig
DENR	Camptothecin_1003	0.0245241030173841	sig
DENR	Vinblastine_1004	0.0042307127407906	sig
DENR	Gefitinib_1010	5.87477623554926e-07	sig
DENR	Navitoclax_1011	0.00024425222066428	sig
DENR	Vorinostat_1012	1.53854883787872e-05	sig
DENR	Nilotinib_1013	0.0336062431010638	sig
DENR	Olaparib_1017	0.00132963476036933	sig
DENR	Axitinib_1021	1.46001772105811e-05	sig
DENR	AZD7762_1022	0.023092720513731	sig
DENR	SB216763_1025	0.00826200948013097	sig
DENR	KU-55933_1030	2.86981297609983e-08	sig
DENR	Afatinib_1032	2.4518647657819e-09	sig
DENR	Staurosporine_1034	0.00732797886578603	sig
DENR	PLX-4720_1036	0.021243330761663	sig
DENR	NU7441_1038	9.10940161674243e-11	sig
DENR	Doramapimod_1042	2.43522492887332e-07	sig
DENR	Wee1 Inhibitor_1046	0.000192396559760635	sig
DENR	Nutlin-3a (-)_1047	0.0141414952483301	sig
DENR	Mirin_1048	4.0634908572371e-05	sig
DENR	PD173074_1049	0.0299369190068389	sig
DENR	ZM447439_1050	5.78158155819582e-12	sig
DENR	RO-3306_1052	1.20695996616585e-07	sig
DENR	MK-2206_1053	0.00720257935395504	sig
DENR	Pictilisib_1058	0.00148411858606966	sig
DENR	AZD8055_1059	0.00251123916999362	sig
DENR	5-Fluorouracil_1073	0.00342490424590227	sig
DENR	Paclitaxel_1080	0.0108078069265131	sig
DENR	Sorafenib_1085	0.000484204703025304	sig
DENR	Irinotecan_1088	0.00253527723692533	sig
DENR	Oxaliplatin_1089	3.45276630760456e-05	sig
DENR	GSK1904529A_1093	0.0106303115660178	sig
DENR	Tozasertib_1096	1.2303462413364e-05	sig
DENR	PF-4708671_1129	0.00751975250035554	sig
DENR	PRIMA-1MET_1131	0.0113562026372503	sig
DENR	Erlotinib_1168	0.00326937750965142	sig
DENR	Niraparib_1177	0.00336190273261625	sig
DENR	MK-1775_1179	0.00515862583194353	sig
DENR	GSK269962A_1192	0.0106303115660178	sig
DENR	SB505124_1194	0.016318198423894	sig
DENR	Fulvestrant_1200	0.000970510081698145	sig
DENR	EPZ004777_1237	0.00446746590544621	sig
DENR	YK-4-279_1239	0.0139162148577721	sig
DENR	Daporinad_1248	0.000101295115659158	sig
DENR	BMS-345541_1249	0.0236207541416521	sig
DENR	Trametinib_1372	0.00358713747454967	sig
DENR	IAP_5620_1428	0.00805333571678325	sig
DENR	AZD2014_1441	0.00511274941514325	sig
DENR	Linsitinib_1510	1.53854883787872e-05	sig
DENR	Cyclophosphamide_1512	0.00525149632203469	sig
DENR	Pevonedistat_1529	0.0232675813107629	sig
DENR	Sapitinib_1549	1.3399712632069e-06	sig
DENR	Uprosertib_1553	0.0260317350788048	sig
DENR	LCL161_1557	0.00502210119661612	sig
DENR	Lapatinib_1558	8.35795823841844e-06	sig
DENR	Alpelisib_1560	1.42492035387296e-08	sig
DENR	Taselisib_1561	7.25425992558961e-08	sig
DENR	IWP-2_1576	0.0234435904975804	sig
DENR	Leflunomide_1578	0.000376974882114002	sig
DENR	Entinostat_1593	0.0121257668036347	sig
DENR	LGK974_1598	6.10703664994205e-05	sig
DENR	VE-822_1613	0.000196848892945321	sig
DENR	AZD5582_1617	2.45129788006156e-05	sig
DENR	GSK2606414_1618	0.0336062431010638	sig
DENR	PFI3_1620	0.0295034151059878	sig
DENR	PCI-34051_1621	0.00558855702417616	sig
DENR	Wnt-C59_1622	0.0056883817074814	sig
DENR	I-BET-762_1624	0.0252681887879793	sig
DENR	RVX-208_1625	0.00107513468361005	sig
DENR	OTX015_1626	0.0473225091961162	sig
DENR	ML323_1629	0.000101295115659158	sig
DENR	PRT062607_1631	0.00034903298907108	sig
DENR	AGI-6780_1634	0.0141414952483301	sig
DENR	Picolinici-acid_1635	0.0002181091672637	sig
DENR	CDK9_5038_1709	0.0217344548571046	sig
DENR	Eg5_9814_1712	0.0392748163579392	sig
DENR	ERK_2440_1713	0.000756667973648979	sig
DENR	JAK1_8709_1718	0.000593578935721594	sig
DENR	AZD5991_1720	0.00862056818320169	sig
DENR	PAK_5339_1730	0.000356812064889027	sig
DENR	TAF1_5496_1732	0.00144042347227816	sig
DENR	ULK1_4989_1733	0.000505536044404322	sig
DENR	AZD4547_1786	0.0328903165736525	sig
DENR	Ibrutinib_1799	1.70785616492711e-05	sig
DENR	Zoledronate_1802	0.0036878018571791	sig
DENR	Acetalax_1804	2.39032529711638e-10	sig
DENR	Oxaliplatin_1806	0.00058729173440106	sig
DENR	Carmustine_1807	0.0479701898832589	sig
DENR	Topotecan_1808	0.0340908975040495	sig
DENR	Dactinomycin_1811	0.0243410753575638	sig
DENR	Fulvestrant_1816	0.00312031104831047	sig
DENR	Vincristine_1818	0.00352142332500044	sig
DENR	Docetaxel_1819	0.00922325081471653	sig
DENR	Podophyllotoxin bromide_1825	0.00840380001137402	sig
DENR	Dihydrorotenone_1827	0.000252651076749745	sig
DENR	Gallibiscoquinazole_1830	0.0229190020595507	sig
DENR	Elephantin_1835	0.000653050399661764	sig
DENR	Sabutoclax_1849	0.00333079935495243	sig
DENR	LY2109761_1852	0.0250803586135366	sig
DENR	OF-1_1853	0.0360897039046178	sig
DENR	KRAS (G12C) Inhibitor-12_1855	0.00260865969983576	sig
DENR	Buparlisib_1873	0.00648981162563407	sig
DENR	Venetoclax_1909	0.00463190415403041	sig
DENR	ABT737_1910	7.24032399499205e-05	sig
DENR	Dactinomycin_1911	0.00515862583194353	sig
DENR	Afuresertib_1912	0.0003414127704764	sig
DENR	AGI-5198_1913	0.0305974371380697	sig
DENR	AZD3759_1915	2.7148083065481e-05	sig
DENR	AZD6738_1917	0.000389578678904985	sig
DENR	Osimertinib_1919	5.63316362595999e-11	sig
DENR	Cediranib_1922	0.0270141512235785	sig
DENR	Ipatasertib_1924	7.97442139726504e-05	sig
DENR	GDC0810_1925	1.21418629018756e-05	sig
DENR	GNE-317_1926	0.000625965502678411	sig
DENR	GSK2578215A_1927	0.0132592699302889	sig
DENR	I-BRD9_1928	0.00129015645563292	sig
DENR	Telomerase Inhibitor IX_1930	0.00312031104831047	sig
DENR	MIRA-1_1931	0.0106303115660178	sig
DENR	NVP-ADW742_1932	0.0415283022345815	sig
DENR	P22077_1933	0.000142490353773481	sig
DENR	UMI-77_1939	0.000179600698913608	sig
DENR	Sepantronium bromide_1941	0.00162263719251384	sig
DENR	WEHI-539_1997	0.00707910923681203	sig
DENR	BIBR-1532_2043	0.0039327472834745	sig
DENR	MK-8776_2046	0.0392748163579392	sig
DENR	Ulixertinib_2047	0.0100293187621339	sig
DENR	Vinorelbine_2048	0.0227464199218387	sig
DENR	VE821_2111	0.0448048578139794	sig
DENR	AZD6482_2169	0.000282644722510051	sig
DENR	BMS-754807_2171	0.0019165937828958	sig
USP39	Vinblastine_1004	5.40270982993746e-05	sig
USP39	Cisplatin_1005	0.0305974371380697	sig
USP39	Cytarabine_1006	0.000550851904325331	sig
USP39	Docetaxel_1007	0.00011538285561976	sig
USP39	Gefitinib_1010	0.000330273761114488	sig
USP39	Nilotinib_1013	6.10703664994205e-05	sig
USP39	Axitinib_1021	0.0292886954202301	sig
USP39	AZD7762_1022	0.000323037691472583	sig
USP39	Afatinib_1032	0.0124260579047783	sig
USP39	PLX-4720_1036	0.00506724206783677	sig
USP39	NU7441_1038	0.00170463968840433	sig
USP39	Wee1 Inhibitor_1046	0.00342490424590227	sig
USP39	Mirin_1048	0.0295034151059878	sig
USP39	PD173074_1049	0.000333948413571728	sig
USP39	ZM447439_1050	0.0222354314522629	sig
USP39	Alisertib_1051	0.0190771016860781	sig
USP39	Palbociclib_1054	0.000140839122005377	sig
USP39	Dactolisib_1057	0.0210817848688957	sig
USP39	Pictilisib_1058	0.030820373514422	sig
USP39	AZD8055_1059	5.79601398186799e-06	sig
USP39	Obatoclax Mesylate_1068	0.00497732422288265	sig
USP39	5-Fluorouracil_1073	0.00141195552128706	sig
USP39	Paclitaxel_1080	4.48886667504865e-05	sig
USP39	Rapamycin_1084	0.000292273949429616	sig
USP39	Sorafenib_1085	0.000970510081698145	sig
USP39	GSK1904529A_1093	4.27115773582443e-05	sig
USP39	Erlotinib_1168	0.00268397925146139	sig
USP39	Niraparib_1177	0.0159361426949581	sig
USP39	MK-1775_1179	0.0036878018571791	sig
USP39	Dinaciclib_1180	1.84633631228155e-05	sig
USP39	Gemcitabine_1190	0.0288632871212285	sig
USP39	Bortezomib_1191	0.00213323134661642	sig
USP39	GSK269962A_1192	0.00833263494399449	sig
USP39	SB505124_1194	0.000128263316959937	sig
USP39	Tamoxifen_1199	1.47928418799586e-05	sig
USP39	Fulvestrant_1200	0.0006326369833975	sig
USP39	EPZ004777_1237	0.000893687485377293	sig
USP39	YK-4-279_1239	0.00195494784277347	sig
USP39	Daporinad_1248	0.00862056818320169	sig
USP39	BMS-345541_1249	0.002052229680251	sig
USP39	AZ960_1250	0.000831131947165861	sig
USP39	XAV939_1268	0.00144042347227816	sig
USP39	Trametinib_1372	0.0438903227570523	sig
USP39	Dabrafenib_1373	0.0135842343321781	sig
USP39	Temozolomide_1375	0.000267253729986085	sig
USP39	AZD5438_1401	0.000201397903240804	sig
USP39	IAP_5620_1428	0.00348897871098838	sig
USP39	AZD1208_1449	0.0292886954202301	sig
USP39	AZD1332_1463	0.0164473267778431	sig
USP39	Ruxolitinib_1507	0.000225662423994738	sig
USP39	Epirubicin_1511	0.00854776307826491	sig
USP39	Cyclophosphamide_1512	0.00207221119060107	sig
USP39	Pevonedistat_1529	0.0119291628381426	sig
USP39	Uprosertib_1553	0.0192251643768588	sig
USP39	LCL161_1557	0.00162263719251384	sig
USP39	Lapatinib_1558	0.00914591345002197	sig
USP39	Luminespib_1559	0.000199111192748904	sig
USP39	EPZ5676_1563	0.000125288992360107	sig
USP39	IWP-2_1576	0.00221715507308786	sig
USP39	Leflunomide_1578	0.0343354568844318	sig
USP39	OSI-027_1594	1.49879293619643e-05	sig
USP39	LGK974_1598	0.00191723465124134	sig
USP39	VE-822_1613	0.00199334099904804	sig
USP39	WZ4003_1614	0.0110789907995997	sig
USP39	CZC24832_1615	0.00120221095127964	sig
USP39	GSK2606414_1618	0.00430833510847684	sig
USP39	PFI3_1620	0.000152786971643295	sig
USP39	PCI-34051_1621	0.00798483376263563	sig
USP39	Wnt-C59_1622	0.00228207182044762	sig
USP39	I-BET-762_1624	0.0321874878385129	sig
USP39	RVX-208_1625	0.0256475042003148	sig
USP39	OTX015_1626	0.0333661339508782	sig
USP39	GSK343_1627	0.0022602419323492	sig
USP39	ML323_1629	0.035328741282375	sig
USP39	Entospletinib_1630	0.00372192314386776	sig
USP39	AGI-6780_1634	0.000425140436460331	sig
USP39	Picolinici-acid_1635	0.0343354568844318	sig
USP39	AZD5153_1706	0.00237133647118802	sig
USP39	CDK9_5576_1708	0.000884491399557538	sig
USP39	CDK9_5038_1709	0.0003414127704764	sig
USP39	Eg5_9814_1712	0.000468760360216051	sig
USP39	IRAK4_4710_1716	1.94452962870972e-05	sig
USP39	JAK1_8709_1718	0.0119291628381426	sig
USP39	AZD5991_1720	0.000225662423994738	sig
USP39	PAK_5339_1730	0.000970510081698145	sig
USP39	ULK1_4989_1733	0.000659989873168397	sig
USP39	VSP34_8731_1734	0.0101132791636776	sig
USP39	Selumetinib_1736	1.89482721185741e-05	sig
USP39	JAK_8517_1739	0.000505536044404322	sig
USP39	AZD4547_1786	0.000333948413571728	sig
USP39	Ibrutinib_1799	9.43118344745676e-05	sig
USP39	Zoledronate_1802	0.035078148894813	sig
USP39	Acetalax_1804	0.00573889470973385	sig
USP39	Oxaliplatin_1806	0.0303758871172867	sig
USP39	Carmustine_1807	0.000653050399661764	sig
USP39	Topotecan_1808	0.0286525851841099	sig
USP39	Teniposide_1809	0.0310447030544177	sig
USP39	Mitoxantrone_1810	0.0089929731465628	sig
USP39	Dactinomycin_1811	0.00506724206783677	sig
USP39	Fludarabine_1813	1.71253471288173e-06	sig
USP39	Nelarabine_1814	5.19446069269934e-06	sig
USP39	Fulvestrant_1816	0.00312031104831047	sig
USP39	Vincristine_1818	0.000381133172047883	sig
USP39	Docetaxel_1819	0.00348897871098838	sig
USP39	Podophyllotoxin bromide_1825	0.00024702229591198	sig
USP39	Dihydrorotenone_1827	0.00312031104831047	sig
USP39	Gallibiscoquinazole_1830	0.00024702229591198	sig
USP39	Sinularin_1838	7.87895434773242e-05	sig
USP39	Sabutoclax_1849	0.0141414952483301	sig
USP39	LY2109761_1852	0.000516527257838402	sig
USP39	OF-1_1853	0.00024702229591198	sig
USP39	MN-64_1854	1.81368573156149e-06	sig
USP39	KRAS (G12C) Inhibitor-12_1855	0.00244037047700582	sig
USP39	BDP-00009066_1866	0.0438903227570523	sig
USP39	Dactinomycin_1911	0.0090691554627634	sig
USP39	AGI-5198_1913	0.00278749706842414	sig
USP39	AZD5363_1916	0.0125276085234486	sig
USP39	AZD6738_1917	0.0122251414456726	sig
USP39	GDC0810_1925	0.0179280635690209	sig
USP39	GSK2578215A_1927	0.00228207182044762	sig
USP39	I-BRD9_1928	0.0042307127407906	sig
USP39	MIRA-1_1931	0.00189862965856601	sig
USP39	Savolitinib_1936	0.0254572352195615	sig
USP39	UMI-77_1939	0.00467386101853572	sig
USP39	MIM1_1996	0.000372859029898403	sig
USP39	BPD-00008900_1998	0.000740984605353948	sig
USP39	Foretinib_2040	0.0214059538404124	sig
USP39	BIBR-1532_2043	0.000639374560200571	sig
USP39	Pyridostatin_2044	9.0590613052111e-06	sig
USP39	AMG-319_2045	0.0088423207930312	sig
USP39	MK-8776_2046	0.00127723934311066	sig
USP39	Vinorelbine_2048	0.00173849497399269	sig
USP39	Uprosertib_2106	0.017376622946188	sig
USP39	LJI308_2107	0.00415436096382906	sig
USP39	GSK591_2110	6.49098662759473e-05	sig
USP39	VE821_2111	0.000279501600835781	sig
USP39	AT13148_2170	0.0156858292771415	sig
USP39	BMS-754807_2171	0.00188977645385366	sig
USP39	JQ1_2172	0.0429915994474354	sig
WDR75	Camptothecin_1003	0.00164420288800704	sig
WDR75	Vinblastine_1004	1.47263758262511e-05	sig
WDR75	Cisplatin_1005	0.0015142170327494	sig
WDR75	Cytarabine_1006	0.000467203226951991	sig
WDR75	Docetaxel_1007	4.02834846044288e-07	sig
WDR75	Gefitinib_1010	0.0228998182012275	sig
WDR75	Vorinostat_1012	0.0465742211466012	sig
WDR75	Nilotinib_1013	5.10447474546808e-05	sig
WDR75	Olaparib_1017	0.0273760212427861	sig
WDR75	Axitinib_1021	0.0295463476715299	sig
WDR75	AZD7762_1022	0.000119657462432419	sig
WDR75	Staurosporine_1034	0.000154428431535787	sig
WDR75	PLX-4720_1036	2.36222760416826e-06	sig
WDR75	NU7441_1038	0.00311674523656774	sig
WDR75	Doramapimod_1042	0.0472388081221271	sig
WDR75	Wee1 Inhibitor_1046	0.00258702124237	sig
WDR75	Mirin_1048	0.0372388758501964	sig
WDR75	PD173074_1049	0.000108468679766836	sig
WDR75	ZM447439_1050	0.017028931741724	sig
WDR75	Alisertib_1051	0.000472486490524081	sig
WDR75	RO-3306_1052	0.0124171388270976	sig
WDR75	Palbociclib_1054	5.23695490091006e-05	sig
WDR75	Dactolisib_1057	1.24967987751176e-05	sig
WDR75	AZD8055_1059	0.000467203226951991	sig
WDR75	Obatoclax Mesylate_1068	3.07593116420638e-05	sig
WDR75	5-Fluorouracil_1073	0.00122955253191937	sig
WDR75	Paclitaxel_1080	3.46133713661426e-05	sig
WDR75	Crizotinib_1083	0.0275866802505817	sig
WDR75	Rapamycin_1084	1.06816411966266e-06	sig
WDR75	Sorafenib_1085	0.00157797809302829	sig
WDR75	BI-2536_1086	0.00119139229568374	sig
WDR75	Irinotecan_1088	0.00783648891966505	sig
WDR75	BMS-536924_1091	0.0127361139270843	sig
WDR75	GSK1904529A_1093	3.60945948113042e-06	sig
WDR75	Tozasertib_1096	0.00220625340941384	sig
WDR75	PRIMA-1MET_1131	0.00723065993376227	sig
WDR75	Erlotinib_1168	0.00886954121192625	sig
WDR75	Niraparib_1177	0.0051101017032431	sig
WDR75	MK-1775_1179	0.000696618260125195	sig
WDR75	Dinaciclib_1180	3.27995918700224e-07	sig
WDR75	Gemcitabine_1190	0.00136505564911504	sig
WDR75	Bortezomib_1191	1.30065937938411e-06	sig
WDR75	Tamoxifen_1199	3.22831504587202e-07	sig
WDR75	Fulvestrant_1200	0.000208201889078056	sig
WDR75	EPZ004777_1237	0.000407958142121204	sig
WDR75	YK-4-279_1239	9.58684366016254e-05	sig
WDR75	Daporinad_1248	0.00729583338818579	sig
WDR75	BMS-345541_1249	0.000205749519567297	sig
WDR75	AZ960_1250	2.32764249685884e-06	sig
WDR75	Talazoparib_1259	0.00540228444124408	sig
WDR75	XAV939_1268	0.000223502264730469	sig
WDR75	Dabrafenib_1373	0.000332111840251539	sig
WDR75	Temozolomide_1375	1.7568134894353e-05	sig
WDR75	AZD5438_1401	5.17162271394482e-06	sig
WDR75	IAP_5620_1428	0.00336800902264455	sig
WDR75	AZD1208_1449	0.00251134439410707	sig
WDR75	AZD1332_1463	7.37640830150438e-05	sig
WDR75	Ruxolitinib_1507	0.00018050538898616	sig
WDR75	Epirubicin_1511	0.000407958142121204	sig
WDR75	Cyclophosphamide_1512	0.000111169461450708	sig
WDR75	Pevonedistat_1529	0.000499749010845183	sig
WDR75	Sapitinib_1549	0.0299977365885079	sig
WDR75	LCL161_1557	0.00169553952770541	sig
WDR75	Luminespib_1559	9.34824056591249e-06	sig
WDR75	EPZ5676_1563	9.12263029862108e-05	sig
WDR75	IWP-2_1576	0.000712021943293538	sig
WDR75	Leflunomide_1578	0.00271779609873391	sig
WDR75	LGK974_1598	0.00951299748323763	sig
WDR75	VE-822_1613	0.00269116768869698	sig
WDR75	WZ4003_1614	0.00400209712988213	sig
WDR75	CZC24832_1615	0.000372443536722424	sig
WDR75	AZD5582_1617	0.0146842932359969	sig
WDR75	GSK2606414_1618	4.60564870228735e-05	sig
WDR75	PFI3_1620	4.4883679231821e-05	sig
WDR75	PCI-34051_1621	0.000995045105524286	sig
WDR75	Wnt-C59_1622	0.000743783159840475	sig
WDR75	I-BET-762_1624	0.00214085431896053	sig
WDR75	RVX-208_1625	0.00388940633617366	sig
WDR75	OTX015_1626	0.00520586932059643	sig
WDR75	GSK343_1627	5.37268892947773e-05	sig
WDR75	ML323_1629	0.0156887336153348	sig
WDR75	Entospletinib_1630	0.00110656772321892	sig
WDR75	AGI-6780_1634	0.000103251761619858	sig
WDR75	Picolinici-acid_1635	0.0011302150797955	sig
WDR75	AZD5153_1706	0.00195517520614381	sig
WDR75	CDK9_5576_1708	3.79235799816986e-05	sig
WDR75	CDK9_5038_1709	8.05324313877158e-05	sig
WDR75	Eg5_9814_1712	0.000131928170846361	sig
WDR75	IRAK4_4710_1716	2.17856582186747e-05	sig
WDR75	JAK1_8709_1718	0.0120028533839301	sig
WDR75	AZD5991_1720	0.00122955253191937	sig
WDR75	PAK_5339_1730	0.00133690009217112	sig
WDR75	ULK1_4989_1733	0.0010494365126517	sig
WDR75	VSP34_8731_1734	0.018025877415636	sig
WDR75	Selumetinib_1736	0.0154321153415716	sig
WDR75	IGF1R_3801_1738	0.00356841226897962	sig
WDR75	JAK_8517_1739	2.45647644522654e-05	sig
WDR75	AZD4547_1786	5.5825552950841e-05	sig
WDR75	Ibrutinib_1799	0.0427498811757496	sig
WDR75	Zoledronate_1802	0.00465473068860665	sig
WDR75	Oxaliplatin_1806	0.0409394907512232	sig
WDR75	Carmustine_1807	5.51175174565248e-05	sig
WDR75	Topotecan_1808	0.00142301443687553	sig
WDR75	Teniposide_1809	0.00266477789456355	sig
WDR75	Mitoxantrone_1810	0.00195517520614381	sig
WDR75	Dactinomycin_1811	0.00100571001789587	sig
WDR75	Fludarabine_1813	2.6251217548007e-05	sig
WDR75	Nelarabine_1814	4.84898418880966e-05	sig
WDR75	Fulvestrant_1816	0.00456819106623756	sig
WDR75	Vincristine_1818	8.36093119825534e-05	sig
WDR75	Docetaxel_1819	3.45574772996949e-06	sig
WDR75	Podophyllotoxin bromide_1825	2.45647644522654e-05	sig
WDR75	Gallibiscoquinazole_1830	0.000431735453315927	sig
WDR75	Elephantin_1835	0.0253446507090588	sig
WDR75	Sinularin_1838	0.00017207064039271	sig
WDR75	Sabutoclax_1849	0.0236292795698588	sig
WDR75	LY2109761_1852	0.0051101017032431	sig
WDR75	OF-1_1853	0.000674092521535025	sig
WDR75	MN-64_1854	8.24506227126308e-06	sig
WDR75	KRAS (G12C) Inhibitor-12_1855	0.0044411120762208	sig
WDR75	MG-132_1862	9.82723003917959e-05	sig
WDR75	BDP-00009066_1866	0.000176240569001232	sig
WDR75	Buparlisib_1873	0.000467203226951991	sig
WDR75	Ulixertinib_1908	0.00324015862477728	sig
WDR75	Dactinomycin_1911	0.000282473295488467	sig
WDR75	AGI-5198_1913	0.000431735453315927	sig
WDR75	AZD3759_1915	0.0335759225062098	sig
WDR75	AZD5363_1916	0.00119139229568374	sig
WDR75	AZD6738_1917	0.0383459405735528	sig
WDR75	Cediranib_1922	0.00122955253191937	sig
WDR75	GDC0810_1925	0.00993599415905719	sig
WDR75	GNE-317_1926	0.00166115398595122	sig
WDR75	GSK2578215A_1927	0.000328311764171058	sig
WDR75	I-BRD9_1928	0.00377960535149512	sig
WDR75	Telomerase Inhibitor IX_1930	0.00581531043098935	sig
WDR75	MIRA-1_1931	0.00197505041737767	sig
WDR75	NVP-ADW742_1932	0.0261409894558437	sig
WDR75	Savolitinib_1936	0.0022508646685696	sig
WDR75	UMI-77_1939	0.000234282259714899	sig
WDR75	WIKI4_1940	0.0113072643730036	sig
WDR75	Sepantronium bromide_1941	0.0183199505733921	sig
WDR75	MIM1_1996	8.36565718883662e-07	sig
WDR75	BPD-00008900_1998	6.96636792122156e-06	sig
WDR75	Foretinib_2040	0.000735721775459555	sig
WDR75	BIBR-1532_2043	0.00016204816732794	sig
WDR75	Pyridostatin_2044	2.29354385233787e-06	sig
WDR75	AMG-319_2045	0.000355790465360225	sig
WDR75	MK-8776_2046	0.00126883884388539	sig
WDR75	Ulixertinib_2047	0.000237052490012024	sig
WDR75	Vinorelbine_2048	0.000239853432852546	sig
WDR75	Uprosertib_2106	0.0251488774880442	sig
WDR75	LJI308_2107	3.28470061699441e-05	sig
WDR75	GSK591_2110	2.73633466853912e-06	sig
WDR75	VE821_2111	0.000522607555874144	sig
WDR75	AT13148_2170	0.000118201601247071	sig
WDR75	JQ1_2172	0.0455921071927162	sig
EXOSC4	Cytarabine_1006	0.017376622946188	sig
EXOSC4	Axitinib_1021	2.82040037568919e-05	sig
EXOSC4	SB216763_1025	0.000122379768358937	sig
EXOSC4	KU-55933_1030	0.00345680635767906	sig
EXOSC4	Staurosporine_1034	0.000270267632157747	sig
EXOSC4	NU7441_1038	1.3399712632069e-06	sig
EXOSC4	Nutlin-3a (-)_1047	0.00869392710259949	sig
EXOSC4	ZM447439_1050	0.00594501642659433	sig
EXOSC4	Alisertib_1051	0.0448048578139794	sig
EXOSC4	RO-3306_1052	7.8136187077705e-06	sig
EXOSC4	Palbociclib_1054	0.00117812055903479	sig
EXOSC4	Dactolisib_1057	0.0409549068956892	sig
EXOSC4	Obatoclax Mesylate_1068	0.0123252370157369	sig
EXOSC4	Crizotinib_1083	0.00281394003670816	sig
EXOSC4	BI-2536_1086	2.97635147863923e-09	sig
EXOSC4	BMS-536924_1091	0.030820373514422	sig
EXOSC4	Tozasertib_1096	5.98072975429143e-08	sig
EXOSC4	Gemcitabine_1190	0.0301557166633305	sig
EXOSC4	Bortezomib_1191	0.00467386101853572	sig
EXOSC4	SB505124_1194	0.000201397903240804	sig
EXOSC4	AZ960_1250	0.0131524860444677	sig
EXOSC4	AZD1332_1463	0.0229190020595507	sig
EXOSC4	Alpelisib_1560	0.0463647869205519	sig
EXOSC4	Taselisib_1561	0.0236207541416521	sig
EXOSC4	SCH772984_1564	0.041240760462454	sig
EXOSC4	AZD5582_1617	0.00201279598262208	sig
EXOSC4	CDK9_5576_1708	0.0454234350573063	sig
EXOSC4	IGF1R_3801_1738	0.0260317350788048	sig
EXOSC4	JAK_8517_1739	0.0042307127407906	sig
EXOSC4	Acetalax_1804	3.96328598368978e-05	sig
